Date,AMZN,AAPL,TSLA,GE,GILD,BA,NFLX,MS,LNVGY,BABA,LK,JOBS,CEO,TSM,JD,^GSPC,RF,Mkt_RF
2019-05-20,-0.005366521828183535,-0.031269954064684025,-0.0268682806024918,-0.012000093356790309,-0.007534607636143886,-0.006281236615067187,-0.01788694212758435,-0.00022786302940536185,-0.0525327819919138,-0.052603721427453065,-0.0868497852454504,-0.0033384040312579577,0.009442892424711857,-0.03950325682164968,-0.03241210757082069,-0.0067493779153879885,0.0065,-0.013249377915387987
2019-05-21,-0.0007799755750366177,0.01917098870014078,-0.0013634533933921666,0.008097229750801294,0.010021249096231477,0.016893828289557433,0.017695567267018486,0.011853306072060255,0.03498347483595876,0.017304692716566095,-0.06878026032591988,-0.0006978792839209547,-0.0070304350394641,0.01655472741011854,0.024329993365977964,0.008495835590448308,0.0065,0.001995835590448309
2019-05-22,0.0011628591654331277,-0.020471645795645088,-0.06022034025359513,-0.006023998791902296,-0.0003006593750193298,-0.016641142989580415,0.01541203641848865,-0.02027484212172581,-0.013392760174160911,-0.028146552351943188,-0.14887477986522213,-0.04134077021722993,-0.012989981916165183,-0.010178220175950492,-0.02822718472839425,-0.0028243962306494508,0.0065,-0.00932439623064945
2019-05-23,-0.02376756859546214,-0.017069647055726445,0.014320503239959148,-0.034343456686567575,0.010075057533424303,-0.006321207827971853,-0.02090462097013035,-0.017935174657748187,-0.031027838996868895,-0.01781780393143184,0.07050847199003574,0.0007284826952569379,-0.02833768903972156,-0.021336596127021323,-0.054197619699134836,-0.01191414994527018,0.0065,-0.01841414994527018
2019-05-24,0.004296411368915898,-0.0038406171699969516,-0.024860610074477263,-0.011506340045708274,-0.004168559408327499,0.012409071610842926,0.006189555226281618,0.005853374728644445,0.0,-0.0064102564102563875,-0.02976569146068897,-0.008443759068860746,0.016290286737939974,0.0034146732898956422,-0.014232249335464076,0.0013535590072402126,0.0065,-0.005146440992759787
2019-05-28,0.007212290050219838,-0.004134752354363891,-0.010124266321623665,-0.009524010860016974,-0.04365358552674259,-5.629372612991901e-05,0.0018905242316742399,-0.018389186024437842,-0.03935951899537349,-0.0012258222026210186,0.05156664042194725,0.027749219978147943,-0.010145760844263774,-0.014397918353670769,-0.0011397712630967227,-0.008375676922946718,0.0065,-0.014875676922946716
2019-05-29,-0.00938784042977836,-0.00476916780782799,0.00614728228101491,0.0010686154995422914,-0.00937945769894366,-0.017132642402033604,-0.016532403417872543,0.0004743950162600097,0.0006943423073371147,-0.015050719383758238,0.0707634603636158,-0.025714329310825845,0.002304708041452219,0.0010622976327347988,-0.010650463175911673,-0.0069119122568113145,0.0065,-0.013411912256811313
2019-05-30,-0.0015776225735774085,0.005186674392381629,-0.008637920413351985,0.010672287702801153,-0.0004734068737455299,0.003067636316602229,0.007617639805010512,-0.0085328862100581,-0.0041637449764017065,-0.009247038580980638,0.07246376811594213,0.028005920052443622,-0.002601978970514729,0.009286351288238848,0.013071901176315626,0.0020984713906617714,0.0065,-0.004401528609338228
2019-05-31,-0.022710756485539996,-0.018115547113074504,-0.016257557521679122,-0.0031679995131771443,-0.01720872388830541,-0.023608692594116132,-0.02435699069363506,-0.027253149455038095,-0.024390309805899957,-0.011981285030974065,0.08648650710647177,0.003423161627160276,-0.014924411458885678,0.008149287071585132,-0.02239089730726529,-0.01319537280847849,0.0065,-0.019695372808478488
2019-06-03,-0.04640944152935211,-0.010110272465150394,-0.03343062019628307,0.009533897658408508,0.022168716861212356,-0.007962252405793402,-0.019371923561325333,0.0009829076632577038,0.0,0.004354878595708822,0.026368097972051974,0.00014217677963634934,0.015581576437693423,0.012255469674262054,0.0,-0.0027652403144732274,0.0065,-0.009265240314473226
2019-06-04,0.02178196743868477,0.03658392351874906,0.08174561678543579,0.04931810799471381,0.010843929990368872,0.01690810116585184,0.04981727347658693,0.0429660580366813,-0.01785713884711415,0.02828357101459189,-0.04071731843967963,-0.005258708689203639,-0.00046297625845082013,0.006182528187545833,0.04037263194635665,0.021432370568193138,0.0065,0.014932370568193139
2019-06-05,0.005168910649751446,0.016143381389298606,0.015444203354884278,-0.011000061565537678,0.001865658760694,0.011984174733218333,0.006593144114558802,-0.0011770508152147974,0.02981822072932583,-0.01621797015236226,-0.05760491380789268,-0.005572216053035817,-0.015839220749506944,-0.021249403619157392,-0.022761146282399447,0.008161854781411959,0.0065,0.0016618547814119594
2019-06-06,0.009122798591638004,0.014681649824820564,0.04761172479460041,0.0030333665464390425,-0.011017987961080777,0.005419492604348264,0.003935551832139783,0.008955921137942857,0.021892693939228325,-0.0009890794759066512,-0.05201068810697029,-0.0007183250497033722,0.012849852645606452,0.005492958814773852,0.001909096450591008,0.006135586748687638,0.0065,-0.0003644132513123616
2019-06-07,0.028312344307920956,0.02661710582748933,-0.007040473670762215,0.006048386120759641,0.02541969070120853,0.008726883735833635,0.010472349517655966,-0.0025695133992155172,0.0020733123177623103,0.01801977377913566,0.07409499113859641,0.021998543668765524,0.007034120768284247,0.009885542367725764,0.02134144324798215,0.01049769746289475,0.0065,0.003997697462894751
2019-06-10,0.03137418705164108,0.012779386562825845,0.0409779614967416,0.007014155249164045,0.01178281302645412,0.0002825992312458503,-0.024551737388655237,0.013817303688775429,0.020689647695928626,0.03643915276963905,-0.02843596707146856,0.01660101680892523,0.011725232674197228,0.0206081467428314,0.01716421660136369,0.0046600444669098184,0.0065,-0.0018399555330901813
2019-06-11,0.0016499498992310624,0.011579541857564823,0.01982332654752783,0.006965108420249555,-0.00030260034810025704,-0.012634246110133085,-0.00210227189972767,0.008777910927245669,0.028378311685175905,0.017516344610931878,-0.0460704794753789,0.030999139185555302,0.002157569784287716,0.008581436022899291,0.027145992843174538,-0.00034988023558091275,0.0065,-0.0068498802355809124
2019-06-12,-0.004496434566917951,-0.003182517532876128,-0.0361123225445279,0.015810304814385834,0.010287495048274975,-0.006584028323489366,-0.01625527837180496,-0.02404377735559382,-0.003942152658818587,-0.016046730453692204,0.033522735215907984,-0.024026857926541578,-0.028849128695474402,-0.012512589037996125,-0.027142865317208442,-0.0020375791387226005,0.0065,-0.0085375791387226
2019-06-13,0.008074134366433672,-0.00020602855148654786,0.02222116693893894,0.0029181937806239677,0.012698409819653866,0.005273284190506544,-0.006163922033398328,0.007742717260507792,-0.007915578590575012,0.0018121004566862275,-0.012644389380545795,-0.013340685365381466,0.0092474364389028,-0.0002532633662665207,0.011013257963653267,0.004097381912668174,0.0065,-0.0024026180873318254
2019-06-14,-0.0003368469584370537,-0.007262454079598468,0.0047216038812150085,-0.007759517738715527,-0.009404371685497459,-0.004872977326534245,-0.010773612580034952,-0.003026731889447243,-0.029255268373094556,-0.013908786266271567,0.07071272397010597,-0.013521065647996044,-0.013367356263514818,-0.040811302362292134,-0.01779236246105309,-0.001611511904139773,0.0065,-0.008111511904139772
2019-06-17,0.008750199215386889,0.005966768467417838,0.047040743173720756,-0.017595118492525152,0.011151177052618921,0.022295194943223073,0.03205481935270549,-0.007239639647698248,0.003424584527504493,0.011448434463744883,0.10088406553503271,-0.007912923345441691,0.011640244234881303,-0.0047568227752439185,0.010351227155004361,0.0009317492412306283,0.0065,-0.005568250758769371
2019-06-18,0.008133468493092488,0.02351835620879794,-0.0012886872096607993,0.036815846130556995,0.016393393772100362,0.05370526531066777,0.018538589043752385,0.01952476834364414,0.02662118140550307,0.035019640525800755,-0.02220119563819911,0.04956563740652742,0.028420609402860064,0.04115779547984544,0.03402855132718452,0.009717399870633026,0.0065,0.003217399870633026
2019-06-19,0.003902472409035296,-0.00292269473604001,0.007519743315050453,-0.007677602984765608,0.0008800208184029934,-0.01443999858420797,0.01792113010749863,-0.004614594458196675,0.027925606966776373,-0.00030202280604074705,-0.03671498554930075,0.005563794532926547,0.014734667768248277,0.004845704991121913,0.014154268056992825,0.002985163546397107,0.0065,-0.0035148364536028926
2019-06-20,0.004924534470206465,0.008035685806492943,-0.03007550971224837,0.02804647924675341,0.004541409501937599,0.01714780071373223,0.004648994532574946,0.007417709739227396,0.007761841405651948,0.016862040208650564,-0.007522548370752169,0.042105301090818115,0.026691565063275746,0.028172558866629505,0.016050278934765183,0.009472185190685156,0.0065,0.0029721851906851565
2019-06-21,-0.003591871914975231,-0.0034093183125640802,0.010199477819668346,-0.014111184317762038,0.011812674042560367,-0.008109304751917845,0.010952602868456784,0.0027611481955129857,-0.036585235429485996,-0.004160457344678625,-0.03335026398320684,-0.03328152880338453,0.006396756539562842,0.0002467996945247908,-0.002060486660775629,-0.0012592227925193322,0.0065,-0.007759222792519332
2019-06-24,0.001360317856702542,-0.0010060415937408473,0.008023054622246839,-0.019083755039556283,-0.007783175908352313,0.005782024301782318,0.004956575207056391,-0.01170247575541672,0.005995958430367487,0.0032826203625189176,-0.049137410765642486,-0.0021433845792208084,-0.003148975692497169,0.0187546685591371,-0.005161721310630751,-0.0017318870104667816,0.0065,-0.00823188701046678
2019-06-25,-0.018616439954182384,-0.015157585853559752,-0.017349332978086385,-0.005836480991285198,-0.005229524675697705,-0.012486965829558105,-0.028945721497990018,-0.009519377064415302,-0.011258288119206372,-0.01368234960289938,-0.0076966076353292,-0.058799803718994514,-0.01398064772234009,-0.02651349058164354,-0.014181938760847501,-0.009496397343734198,0.0065,-0.015996397343734196
2019-06-26,0.010413804362547907,0.021629085943119186,-0.002229695429159073,0.004892334894035066,-0.02628502346567385,0.015217144400332172,0.005273451230740189,0.007735550404486924,0.020093623778743908,0.01924006262177458,0.0,0.06019114511432555,0.020289515322038376,0.0041110782842765925,0.057543838233278466,-0.0012339337557076835,0.0065,-0.007733933755707683
2019-06-27,0.0033986570933870475,-0.0003002481973575222,0.016281313002546982,0.0126580680337256,0.005998901406874424,-0.029124637467861203,0.021590216850050137,0.011630500243485331,0.014445253785880796,0.011302374940733273,0.01939060367111267,0.0014798951653678394,-0.0029073928421921025,0.013050151407465016,0.004976825776924931,0.003823175554131808,0.0065,-0.0026768244458681917
2019-06-28,-0.005592677678815328,-0.009111906468999176,0.002782277578280201,0.010587141737704586,0.00715550463307113,-2.7484362294050158e-05,-0.007296853601477582,0.007357921572934023,0.0019417334802414032,-0.008484476302090815,0.059239139955751474,0.014239622834887777,-0.006589660531088892,-0.010608661473886727,0.0,0.0057574526279098315,0.0065,-0.0007425473720901682
2019-07-01,0.015082110259023285,0.01834079796493482,0.01660245106156344,0.012380955688201079,0.003996423368007651,-0.020741106323787784,0.01981922746960829,0.003195634796928415,0.022609813305077386,0.03304813339846868,-0.017957946925601598,0.020927176570260775,0.021896080899546755,0.05642068297222691,0.029712763001895848,0.007672301032188189,0.0065,0.0011723010321881893
2019-07-02,0.006305369165876096,0.005854308189962465,-0.011533175206229873,-0.000940671528081638,0.014890203307207361,-0.006452332720850995,0.0022156608615651052,-0.0027302734903380532,0.008843991406378926,0.00228502650391893,-0.018808710265561968,-0.005448860391387589,-0.013442088951488351,-0.014016529665053512,0.00833601232542236,0.002928125887423194,0.0065,-0.0035718741125768056
2019-07-03,0.002424606843878685,0.008287066747795002,0.04609217773006735,-0.0009416475760616327,0.0023242460984500557,0.0008752093273312056,0.01675414502738959,0.003650513117296139,-0.020663725701917657,-0.004445704148555607,0.029286433277484036,-0.01578406804153676,0.006987297858402242,-0.011519466056591932,0.0015898008218639958,0.007672378673070135,0.0065,0.0011723786730701352
2019-07-05,0.002016520979725378,-0.0008806597175331499,-0.007662848315439286,-0.010367614920415824,-0.006811793121139109,0.003921323881577621,-0.0030651090432588513,0.005000994521109359,0.020460365425073457,-0.007843333895626414,0.013450606824005895,0.006759471926557126,-0.011333305625686463,-0.009918222672072763,-0.014920613122364812,-0.00180590159841032,0.0065,-0.008305901598410319
2019-07-08,0.004843205266242823,-0.020613959197998022,-0.01184037218092271,-0.0285715486767798,-0.015321653656937384,-0.013319767315968178,-0.011535893500665861,-0.016285841535772838,-0.03007523141498425,-0.02798618590945512,-0.02348141849098051,-0.02185355519645038,-0.014153746015897584,-0.015276694442534766,-0.01482439515443712,-0.004835444424841517,0.0065,-0.011335444424841516
2019-07-09,0.01842940887196942,0.006099582145506988,-0.0012155890182959928,0.004902107426424607,0.004001161543430554,0.005610687951719262,0.010022301618909824,0.006668110691573359,-0.010335887574831726,0.002077804154684282,-0.010454723699151791,0.02126506240598025,-0.004627496538386344,0.008901138940981435,0.005888135654978699,0.0012365569653400854,0.0065,-0.005263443034659914
2019-07-10,0.014640640062710597,0.009888526235413586,0.038511677805164624,-0.004878193995412228,-0.004280347282101027,-0.0022375085346426626,0.0028163275994159687,-0.010735391202879252,0.03691172033361334,-0.011078260320902866,0.0005282741004024594,0.002240456042349015,0.023542814987007832,0.02621645506121628,-0.0013008427813769874,0.0045106896075925995,0.0065,-0.0019893103924074
2019-07-11,-0.008099537334396723,-0.007282356428361503,-0.001339343200528087,-0.008823417078374085,-0.01882595989116198,0.01901794867633888,-0.003937007874015741,0.020087747783850363,-0.0065317498244558125,-0.002276341225039613,0.029039029648998627,0.014201106618301429,-0.0006405870449719409,0.004667195035701788,-0.006512499562135843,0.002285226738359958,0.0065,-0.004214773261640042
2019-07-12,0.00496237211965167,0.007682836930396286,0.027158373564052596,0.0257170239954565,0.0010576066021235064,0.017632307869665853,-0.016469038208168696,0.015617951622442616,0.04733730600362818,0.015130616789468476,-0.00410466519474284,-0.002333726326793073,-0.0016897956711815487,0.00806840640753026,0.01868238907073616,0.004620174547884881,0.0065,-0.0018798254521151187
2019-07-15,0.0049676729161487465,0.009394889505925264,0.03435616864797564,-0.00964302710087106,0.02731662955726799,-0.010182587644152918,-0.017816460539810786,-0.009806183817929415,0.026993035129189602,0.02620212032809599,0.08140133622498258,0.0011696422463238765,0.0019844489946088117,0.014309956183673922,-0.0016087270650991803,0.00017586919155743175,0.0065,-0.006324130808442568
2019-07-16,-0.005487392750038511,-0.003459955519751534,-0.004418126628535246,0.010710752684555347,-0.016600752524521978,0.003152552342980508,-0.0016639821576227565,0.0,0.0036675096623479675,0.0039769593164624695,-0.041448258283540707,0.021677026857468862,-0.01846567636469887,-0.0011956296383733855,-0.00999037597264485,-0.003403778522185874,0.0065,-0.009903778522185873
2019-07-17,-0.00889098706409397,-0.005623413850395331,0.009826419793075525,-0.03853568323215051,-0.0002987024485117118,0.018663062803477404,-0.009699685476904363,-0.01485476645576811,0.013398294163120772,0.003616768321846875,-0.030318120522245695,0.0080040307552518,-0.012937573334844688,-0.003351600009507516,-0.0003255282911900359,-0.006531243569450895,0.0065,-0.013031243569450894
2019-07-18,-0.007093269014523784,0.011359752354233477,-0.005179312923420776,0.008016078692060224,0.004333555275806811,-0.02275937780002102,-0.10272047990162703,0.015078757882556637,0.012620136571968699,-0.011554765975467896,0.02255256426938712,-0.0015124164699538145,-0.010341544254225399,0.037472927809963696,-0.004233121609968693,0.003581997784064761,0.0065,-0.0029180022159352387
2019-07-19,-0.006764752878132052,-0.014927544279424332,0.018300887442959768,-0.0019880353521768424,-0.0322868109307638,0.04500014455223922,-0.031087560706015482,-0.0009002589423102725,-0.018397517331363744,0.0010995511461266982,0.005012454651473375,0.004922991462243509,0.020291668973039023,0.014818261737057803,0.01340745089715556,-0.00617673452276668,0.0065,-0.01267673452276668
2019-07-22,0.01074561986728928,0.022854009431979794,-0.009683166485274786,0.016932296332245356,-0.0019987760663106036,-0.01044076076163114,-0.014217743254680726,0.0024780552344760842,-0.008464372463652947,0.005838455834235257,0.0783043222899904,0.005778157027332531,0.003691752991926478,0.017567820744081475,-0.010648593938151762,0.002828694915066654,0.0065,-0.0036713050849333457
2019-07-23,0.004462052512187675,0.007817704257568003,0.01756098994733013,0.04309478103849185,0.022954826264697914,-0.0009373215220004338,-0.010688324565088614,0.013483089652055913,0.004878065303221657,0.023505726079831257,0.0823311151804742,0.02735109841080474,0.00901756236535034,-0.004035920732164855,0.03881280299999945,0.006847482673755456,0.0065,0.00034748267375545646
2019-07-24,0.003168764140366598,-0.0008138044088166208,0.018103573348027036,0.002817075765976673,0.0036146033178079406,-0.031200656482460287,0.0346241948294701,0.00886929043022544,-0.0036408042925050177,0.0032567906282297,-0.011965759994079117,0.00437637492101417,-0.016874378929108813,0.002701516929627834,0.010989022834466233,0.004688147952890187,0.0065,-0.0018118520471098127
2019-07-25,-0.013489592472189615,-0.007907347034909584,-0.13613714821289402,-0.02340812722673513,-0.004802013339852751,-0.03690890509573441,0.026797474203460903,-0.013846182851164901,0.0048720622340627795,-0.007723763905273073,-0.00519034752930303,0.03413216655867135,0.0035284605234306987,-0.020655531700905616,-0.011490709020704482,-0.005262401280453521,0.0065,-0.01176240128045352
2019-07-26,-0.015589009280602029,0.003477925421410122,-0.0034087542651106695,0.007670041391654614,0.009046956074792778,-0.008877041328987256,0.02854869683319583,0.01938935431508093,-0.00909088683218251,0.008178759444652073,0.08347826418669335,-0.01931181506005286,-0.005840181417460122,-0.00366811431937486,-0.008796754235521398,0.007387691099234761,0.0065,0.0008876910992347614
2019-07-29,-0.015748486599563072,0.009338480903340551,0.03389750836911487,-0.012369175170425128,0.014196071654073883,-0.013884136929558144,-0.009172632626906596,-0.011150105586898551,-0.00978590442322358,-0.009622922501078879,0.06661315579173066,-0.010383133274567191,0.004315901932173238,0.01104467472677051,-0.005071310658675499,-0.0016161146071345112,0.0065,-0.00811611460713451
2019-07-30,-0.007278580998404949,-0.004292181567274733,0.02752683450342519,0.01348750761944717,-0.011492418168113971,0.021310399076921005,-0.020348720417350585,-0.004679084475633477,-0.0018530409516186452,-0.01649530052236914,-0.07938301792355174,-0.04003858861718601,-0.0032231169338364785,-0.018889356092921195,-0.03090153973288612,-0.0025786549148275606,0.0065,-0.00907865491482756
2019-07-31,-0.01672346473853703,0.02040438223297003,-0.0026830898418214177,-0.006654099039203998,-0.023401552843401507,-0.018074038834708372,-0.009020349484469836,-0.0024625217658651444,0.0030940934789227548,-0.0056864184862545075,-0.007355880787823121,-0.025753711829903603,-0.010000076784553835,-0.011134343022288107,-0.016765293478065324,-0.010885526112695776,0.0065,-0.017385526112695775
2019-08-01,-0.006138957363995834,-0.021639260930212623,-0.032117838324469794,-0.035406653312722414,-0.0007630624083365678,-0.020194593003591277,-0.010805258181043054,-0.036579803194281446,-0.05860575691623293,-0.04309402511446292,-0.02552494095778579,-0.025789812008971458,-0.03901276119787589,-0.017827963216905385,-0.04346369922074833,-0.00899879386967306,0.0065,-0.01549879386967306
2019-08-02,-0.01729079457095939,-0.021158112232404602,0.0020953511181254214,-0.00793645882942351,-0.007942593335641845,0.015764791086682273,-0.0020970686314064624,-0.018868009788221562,-0.017038048546481943,-0.028071198719090695,0.052386977909647525,-0.023692929758070913,-0.009504102610665366,-0.005254167780238128,-0.020971701106942242,-0.007282739927037873,0.0065,-0.013782739927037872
2019-08-05,-0.03187182469823546,-0.052347918706203034,-0.02568913896240199,-0.034000051815012755,-0.024480392664520623,-0.025032474650739656,-0.035128382401742986,-0.03869895489699404,-0.032666701993861014,-0.04552796168356954,-0.08671215819523626,-0.06521156519361915,-0.041748699403853395,-0.04273713936986201,-0.06569082961629602,-0.0297778200029859,0.0065,-0.0362778200029859
2019-08-06,0.01286021489016731,0.018930494375966944,0.010642958248179957,-0.00931674982656805,0.00978543725167813,0.004198797254535869,0.008029129738641894,0.01802924654702065,0.03514819876235542,0.024467980423232616,0.007032960325807025,-0.03770846394776206,0.014588803621881086,0.034863291858822976,0.011845604319397518,0.013017017169932643,0.0065,0.006517017169932643
2019-08-07,0.0031155470577677313,0.010355278633060738,0.011570889802285489,-0.011494194097451893,-0.0015631085383491783,-0.0032185967187472464,-0.018735883406123754,-0.016011670696421065,0.009986659663533626,0.01105256669069088,0.008729845668770109,-0.031047439426803103,-0.003333235554306757,0.0,0.003398797361923611,0.0007668762331907164,0.0065,-0.005733123766809283
2019-08-08,0.02201962177806771,0.02205589003301145,0.020906558543805964,0.003171240173491574,0.014715146557057635,0.021331508592011383,0.03815434298050091,0.017504913856102977,0.015820753124759612,0.019161921761917,0.04327130997790074,0.01104369379937542,0.008131588963734782,0.015511505214792276,0.03650738546647703,0.018762303409984193,0.0065,0.012262303409984195
2019-08-09,-0.013808825620453047,-0.008240349359357801,-0.013806146625085502,-0.03582724042343399,0.006479387700823569,0.0035676901781200865,-0.022063948576672265,0.005573010952148794,-0.0077871447782486,-0.019109888300999467,0.07590211021895832,-0.0346153846153846,-0.015481600275349394,-0.011694627853492068,-0.015976779935745755,-0.00661660635492356,0.0065,-0.013116606354923559
2019-08-12,-0.0125360496687702,-0.002537617869686315,-0.025530845304210015,-0.010928867769047446,-0.019313149110366412,-0.013657257146788115,0.006150240965688392,-0.02746983956600957,-0.01438855431376218,0.0011940827503564844,-0.05204319019566939,-0.0063745263088271775,-0.015461066183708572,-0.010867017326744444,0.0022140024021330973,-0.012317322177972212,0.0065,-0.01881732217797221
2019-08-13,0.022084979105208458,0.04234851885255542,0.02615610476100927,0.033149307171719045,0.005001597298412319,-0.00024030061040625217,0.0046649688565170155,0.008176376829407195,-0.0006634968940303354,0.029627777873558303,-0.0016267147327827525,0.03223740473810488,0.013757554703663688,0.021484462327373777,0.1288659801054266,0.015131688322181258,0.0065,0.00863168832218126
2019-08-14,-0.03364504754200959,-0.029765052684386006,-0.06544681305580946,-0.03422478947140484,-0.018351556066397268,-0.03737308247872839,-0.04217373344183417,-0.03342344625745963,-0.007304116331492305,-0.012010005702394522,-0.1674133943270555,0.008079500281775509,-0.043757431097772415,-0.03369976993169044,-0.033594282184331026,-0.029292752911742603,0.0065,-0.0357927529117426
2019-08-15,0.007464737981167424,-0.004981438966204066,-0.018122243834748697,-0.11295671796170903,-0.003960697513582856,0.023656470427243725,-0.011199811942085636,-0.005847906712122541,-0.04280937367671089,0.03029744376204957,0.011741671470031134,0.01726268178168011,-0.002353725552400099,0.01063557617792954,0.017887300089676872,0.0024642680276520945,0.0065,-0.004035731972347905
2019-08-16,0.009261734126690957,0.023594685197835474,0.019940656724465544,0.09737822937119356,0.004294550057212021,0.007469631234910956,0.023803008503152867,0.021483300964366014,-0.013277446768745982,0.045696860675751294,-0.05415864713276064,0.05060600511955493,0.006383902907915351,0.016642352301119878,0.03746687910584301,0.014426124657807904,0.0065,0.007926124657807905
2019-08-19,0.013137589903745583,0.018644136137314637,0.03132677546723284,-0.013651845837409637,0.015362689474848645,0.010077006528875332,0.02173057250696675,0.010766025108235766,0.01983005993916742,0.0210767041646005,-0.03476484272710689,0.04312093526215244,0.01620380711463043,0.0057774390026170686,0.009268104816027689,0.012105865492430645,0.0065,0.0056058654924306455
2019-08-20,-0.008116198419710674,4.757361610163713e-05,-0.004276335566547607,-0.033448780303169445,-0.01045080540708998,-0.006081762474246077,-0.0335833424411931,-0.011642132526038296,-0.008333396457685827,-0.00600175046419138,-0.004237284282951559,-0.004147698661180033,-0.00902429187293985,0.0038295644076402624,-0.0050664929638585265,-0.007914727601131322,0.0065,-0.01441472760113132
2019-08-21,0.012301698764070057,0.010838426230148634,-0.022270444060242367,-0.026252963344301272,0.010876360128102558,0.024837976170420273,-0.003946595920673701,0.0010024508101564855,-0.03781513199391351,-0.011116760600793807,0.037766011735876015,-0.02582258283872374,0.009790955611685082,0.015259913483050003,-0.021642275732800975,0.00824679859557964,0.0065,0.001746798595579641
2019-08-22,-0.010353490725939274,-0.0008465175675450576,0.005977447284694959,0.003676462374203382,0.0014035572581270195,0.04241295967792613,-0.00295492055346247,0.008262358274149006,-0.008005748855547168,-0.019002520695450387,-0.015889259984911308,-0.03092487139191169,-0.01206934660305159,-0.010568324011292374,-0.04066363075169699,-0.0005060748601761755,0.0065,-0.007006074860176175
2019-08-23,-0.030498840789987658,-0.04622044365918099,-0.04839076099732653,-0.02686206469929109,-0.026627346424139553,0.0045146048342001865,-0.018489173777637036,-0.023342378312812606,-0.02787971534742606,-0.04287132929426485,-0.021354157870842716,-0.016617606667911344,-0.029100886617156596,-0.028008428093997173,-0.024415032856651364,-0.025946336754618105,0.0065,-0.0324463367546181
2019-08-26,0.011002389120907674,0.018999203793589103,0.017029357651156873,0.010037639266097242,0.007838824389375665,0.008510983389934834,0.012146611704869192,0.02110339868117861,0.000754710020149485,0.008265471410263903,0.00851515910677203,-0.0002991516620202139,-0.0023328656628868183,0.009523579540652305,0.03371565164826884,0.010982987735216332,0.0065,0.004482987735216332
2019-08-27,-0.003979964091161858,-0.011283874309308994,-0.00427902576535244,-0.014906799722508968,0.004920645006366353,-0.012004215493814585,-0.013390779238984907,-0.009213057764749344,0.003016639618086847,0.0018083367257084593,0.027968272187798293,-0.017501842866881168,-0.002692553693862787,0.00024197900360900526,0.006052464914629407,-0.003203180635808267,0.0065,-0.009703180635808266
2019-08-28,0.0013735967747601219,0.006710545283069136,0.00705339417699169,0.0012610715841441245,0.0052123167275459625,0.014771759266754891,0.002542659648417045,0.014827797381527175,0.0007518727334085984,0.0077015571768963564,0.07956884911873252,-0.005937871312977183,0.009804690178455422,0.007255222454428001,0.012700506677728374,0.006545480165679685,0.0065,4.54801656796849e-05
2019-08-29,0.012554923856631817,0.016931682561865502,0.02838719380702237,0.021410490763426715,0.0017285554622616939,0.007695085651543643,0.0171710935129461,0.02253601191112309,-0.015026308674536137,0.031824707230860394,-0.004279607686605624,0.03767803721821683,0.009779768534912803,0.015125985617435722,0.014521470136522163,0.012687291793508804,0.0065,0.006187291793508804
